DeliveryKey,DateKey,ShipmentKey,StatusKey,DistanceKm,OnTimeFlag
128659,20240825,12921,1,248.79,1
128660,20230512,17772,1,414.68,1
128661,20230901,4312,1,271.89,1
128662,20250309,27198,1,307.5,1
128663,20250808,18648,1,237.92,1
128664,20231213,17507,1,177.89,1
128665,20250424,29197,1,437.63,0
128666,20250115,6632,2,293.47,1
128667,20250408,10044,1,251.59,1
128668,20251101,34830,1,223.59,1
128669,20240101,28605,1,129.64,0
128670,20250822,21069,2,133.98,1
128671,20230328,9288,1,106.21,1
128672,20250703,4438,1,284.69,1
128673,20240402,5488,1,387.53,1
128674,20241001,10048,1,210.91,1
128675,20240323,7432,1,120.67,1
128676,20250303,26802,1,54.74,1
128677,20251017,26780,1,59.84,1
128678,20230812,946,1,377.21,1
128679,20230925,20262,1,253.45,1
128680,20231110,4036,1,71.49,0
128681,20231022,15787,1,90.3,1
128682,20230607,13796,1,412.51,1
128683,20250508,34456,1,320.07,1
128684,20240916,5390,1,150.33,1
128685,20240914,29788,1,211.09,1
128686,20231223,19298,1,34.68,1
128687,20241217,19536,1,343.58,1
128688,20240620,8589,1,391.29,1
128689,20240809,1626,3,338.64,1
128690,20250407,27454,1,273.05,0
128691,20230923,26930,1,238.65,1
128692,20230308,22411,1,426.56,1
128693,20230612,21069,1,377.71,1
128694,20241001,20910,1,13.64,1
128695,20230504,9662,1,392.91,1
128696,20250112,1446,1,388.44,1
128697,20250813,7865,1,231.25,1
128698,20250601,22463,1,342.36,1
128699,20240514,12914,1,88.19,1
128700,20241101,1058,1,61.61,1
128701,20230420,23285,1,181.45,1
128702,20250729,27831,1,198.14,1
128703,20230830,6048,1,287.29,1
128704,20250110,21195,1,404.29,1
128705,20250906,14959,1,186.5,1
128706,20250223,7883,1,239.01,1
128707,20250531,27979,1,338.35,1
128708,20241203,28054,1,373.11,1
128709,20240717,23823,1,383.27,1
128710,20231103,14822,1,78.69,1
128711,20250724,32052,1,171.84,1
128712,20251224,12800,1,362.34,1
128713,20240908,23427,1,242.87,1
128714,20241229,31202,3,152.51,1
128715,20250920,4960,1,149.7,1
128716,20230627,7172,1,143.64,1
128717,20230822,9200,1,310.26,1
128718,20240325,24645,1,277.64,1
128719,20251111,25470,1,389.47,1
128720,20230902,13555,1,30.27,1
128721,20230412,24154,1,328.09,1
128722,20230427,12949,1,52.25,0
128723,20240805,22385,1,194.55,1
128724,20240219,14421,1,286.1,1
128725,20241208,29373,1,247.71,1
128726,20240324,20663,1,304.65,1
128727,20241110,30606,1,90.51,0
128728,20250119,13179,1,369.56,1
128729,20240927,23343,1,336.83,1
128730,20250116,12874,1,349.64,1
128731,20240801,8960,1,23.82,1
128732,20230507,20922,1,183.22,1
128733,20250428,7306,1,60.43,1
128734,20241110,23808,1,212.71,0
128735,20240519,18090,1,236.46,1
128736,20250906,16704,1,306.06,1
128737,20250624,18615,1,193.76,1
128738,20250316,18645,1,343.96,1
128739,20231020,5725,2,396.52,1
128740,20240903,31010,1,28.8,1
128741,20241225,10234,1,70.28,1
128742,20230214,9136,1,150.84,1
128743,20230302,14978,1,169.72,1
128744,20251119,3669,1,234.19,1
128745,20240908,27789,1,25.51,1
128746,20251208,15595,3,219.79,1
128747,20250826,5053,1,308.35,1
128748,20230219,11542,1,416.59,1
128749,20251017,13734,1,160.83,1
128750,20230117,25912,1,445.93,1
128751,20250702,20362,1,161.58,1
128752,20241211,6277,1,36.48,1
128753,20231002,13595,1,79.47,1
128754,20240308,23139,1,266.84,0
128755,20250623,19870,1,135.99,1
128756,20230402,6440,1,197.51,1
128757,20231206,2800,1,396.9,1
128758,20230117,5760,2,317.4,1
128759,20240107,31527,2,362.1,1
128760,20240514,73,1,80.97,1
128761,20250810,34493,1,235.45,1
128762,20231127,20209,1,280.07,1
128763,20240106,26508,1,367.43,1
128764,20250212,11944,1,138.43,1
128765,20241002,10314,1,329.06,1
128766,20230403,34891,1,10.87,1
128767,20240811,24975,1,12.15,1
128768,20240128,15535,1,20.52,1
128769,20251029,31333,1,306.07,1
128770,20240804,2072,1,229.62,1
128771,20251223,9542,1,223.1,1
128772,20241219,9609,1,421.44,1
128773,20240702,25614,1,112.29,1
128774,20231207,29792,1,89.51,1
128775,20240927,2944,1,135.23,1
128776,20230921,925,1,264.91,1
128777,20250803,4831,1,171.18,1
128778,20230506,25878,1,446.93,1
128779,20230611,8680,1,170.01,1
128780,20250316,18823,1,433.88,0
128781,20231116,20020,1,422.99,1
128782,20240125,15449,1,441.02,1
128783,20241222,25243,1,27.6,1
128784,20240306,9580,1,221.56,1
128785,20250715,17515,1,116.43,1
128786,20230310,30145,1,181.12,0
128787,20240814,9532,1,163.46,0
128788,20250818,13630,1,389.7,1
128789,20250729,7707,1,399.06,1
128790,20250322,7626,1,20.49,1
128791,20230712,31615,1,243.7,1
128792,20240707,1314,1,179.32,0
128793,20240609,1238,2,124.25,1
128794,20250402,34634,1,193.58,1
128795,20251116,27654,1,66.7,1
128796,20230608,11155,1,237.02,1
128797,20240221,26889,1,83.34,1
128798,20240308,5424,1,189.1,1
128799,20230331,32766,1,229.16,1
128800,20240305,27874,1,135.31,1
128801,20241102,22034,1,405.52,1
128802,20250520,9990,4,354.22,1
128803,20240310,33722,1,242.32,1
128804,20241007,6353,1,415.46,1
128805,20250303,22433,1,233.0,1
128806,20250318,4761,1,434.86,1
128807,20250102,15931,3,244.21,1
128808,20240807,30022,1,399.02,1
128809,20230820,28354,1,208.82,1
128810,20250825,6401,1,139.7,1
128811,20251128,17880,1,91.73,1
128812,20251018,10436,1,187.49,1
128813,20250429,19523,1,397.41,1
128814,20250823,10061,1,189.29,1
128815,20240415,32442,1,117.77,1
128816,20251017,19808,1,309.8,1
128817,20231226,1320,2,136.44,1
128818,20231129,33688,1,80.09,0
128819,20240214,1036,1,224.76,1
128820,20250619,1179,1,56.05,1
128821,20240907,8232,1,123.99,1
128822,20240130,23179,1,148.13,0
128823,20230705,21880,1,85.41,1
128824,20230906,24003,1,119.02,1
128825,20230218,24561,1,141.01,1
128826,20241128,409,1,179.69,0
128827,20240229,7919,3,325.61,1
128828,20230131,10280,1,62.44,1
128829,20250804,15587,1,203.99,1
128830,20230817,15018,1,108.4,1
128831,20250213,2406,1,172.03,1
128832,20241017,28354,1,173.72,1
128833,20240721,20348,1,330.11,1
128834,20240104,33333,1,126.61,0
128835,20240914,432,1,61.57,1
128836,20250314,28928,1,191.48,0
128837,20230226,337,1,320.68,1
128838,20250122,32795,4,175.14,1
128839,20250714,5293,1,284.23,1
128840,20250731,5819,1,139.27,1
128841,20250923,15511,1,379.94,1
128842,20250913,12298,1,444.0,1
128843,20240408,7464,1,124.64,1
128844,20250224,22569,1,294.27,1
128845,20241126,19661,1,301.97,1
128846,20250107,31447,1,281.27,1
128847,20240102,28499,1,342.39,1
128848,20250624,10538,1,314.07,0
128849,20251017,22633,3,411.15,1
128850,20230801,23086,1,31.74,1
128851,20240130,7896,1,138.7,1
128852,20240522,15600,1,87.95,1
128853,20230720,13718,1,231.05,1
128854,20230729,1950,1,323.96,1
128855,20250412,18484,2,135.58,1
128856,20250520,17850,1,387.53,0
128857,20250907,15346,1,223.21,1
128858,20240324,6715,1,233.84,1
128859,20241030,34284,1,350.88,1
128860,20251201,11559,3,277.25,1
128861,20231129,23382,1,94.01,1
128862,20230228,19575,1,283.02,1
128863,20250324,5576,3,418.3,1
128864,20251129,32117,1,357.39,1
128865,20230425,3152,1,402.22,1
128866,20240208,19433,1,79.85,1
128867,20231126,4047,1,338.48,0
128868,20230915,19462,1,177.61,1
128869,20230913,10923,1,136.99,1
128870,20250326,14089,1,285.48,0
128871,20250425,807,1,171.15,1
128872,20240302,27548,1,319.87,1
128873,20240821,16216,1,175.15,1
128874,20250515,19189,2,75.11,1
128875,20230901,9930,1,431.61,1
128876,20240315,34817,1,168.71,1
128877,20241210,2872,1,292.65,1
128878,20250724,12957,1,25.53,1
128879,20250822,12548,1,446.28,1
128880,20240126,8878,2,416.3,1
128881,20241117,31382,1,101.1,1
128882,20240601,30666,1,345.19,1
128883,20240711,26181,1,95.49,1
128884,20240607,33812,1,355.21,1
128885,20230619,34244,1,261.65,1
128886,20230730,11109,1,411.65,1
128887,20241211,3696,1,166.96,1
128888,20240318,33094,1,363.37,1
128889,20250822,31148,1,311.33,1
128890,20231111,34869,1,449.99,1
128891,20230623,3869,1,391.85,1
128892,20250510,22971,1,358.45,1
128893,20250824,18051,1,103.87,1
128894,20250309,23623,1,306.34,0
128895,20241029,16244,1,290.14,1
128896,20240707,9858,1,252.36,1
128897,20240711,22722,1,97.59,1
128898,20241129,2462,1,283.12,1
128899,20230817,18768,1,419.41,1
128900,20250721,15457,1,370.93,1
128901,20240911,12809,1,371.2,1
128902,20240328,12692,1,70.16,1
128903,20230810,7394,1,138.39,1
128904,20241021,10850,1,143.92,1
128905,20251020,16474,1,121.51,1
128906,20250503,8101,1,181.72,1
128907,20250929,32610,1,267.49,1
128908,20250824,16914,1,330.67,1
128909,20240331,18338,1,301.14,0
128910,20250328,18410,1,325.23,0
128911,20240317,14385,1,10.9,1
128912,20240610,7549,1,220.66,1
128913,20230327,7564,1,137.02,0
128914,20251012,2531,1,232.15,1
128915,20250102,12208,1,156.85,1
128916,20250819,26716,1,435.49,1
128917,20240721,14594,1,46.12,1
128918,20230918,24021,1,71.84,1
128919,20230224,15903,1,36.7,1
128920,20250523,19398,2,220.95,1
128921,20231019,26276,2,403.48,1
128922,20250612,12365,1,170.66,1
128923,20251002,20116,1,164.22,1
128924,20240320,11551,1,328.67,1
128925,20230716,22351,1,170.93,1
128926,20231015,32920,1,32.57,1
128927,20251214,20302,3,47.01,1
128928,20230526,16427,1,214.91,1
128929,20251229,17622,1,353.26,1
128930,20230701,16495,1,150.69,1
128931,20241007,3925,1,84.69,1
128932,20240901,34694,1,133.98,1
128933,20250724,8782,1,81.52,1
128934,20251108,34188,1,403.95,1
128935,20240930,12529,1,388.52,1
128936,20240522,6773,1,386.15,1
128937,20240929,22424,1,258.14,1
128938,20240123,24162,1,387.78,1
128939,20240318,33478,1,360.72,1
128940,20250504,24987,1,189.05,1
128941,20241031,23559,3,358.53,1
128942,20250807,6039,1,107.31,0
128943,20230707,19954,1,164.73,1
128944,20250924,8666,1,176.98,1
128945,20250420,17681,1,403.83,1
128946,20241203,24733,1,171.56,1
128947,20230121,3353,1,55.64,1
128948,20241018,8388,1,243.06,1
128949,20250209,24280,1,227.42,1
128950,20230920,34519,1,171.94,1
128951,20241216,20750,1,111.31,1
128952,20240910,285,1,46.66,1
128953,20240912,25,1,357.7,1
128954,20230323,19986,1,42.3,1
128955,20230419,12739,1,79.81,1
128956,20230208,6348,3,428.71,1
128957,20230629,28352,1,265.62,1
128958,20230513,32389,1,382.72,1
128959,20250918,27038,1,249.13,1
128960,20240507,10204,1,41.87,1
128961,20250620,1744,1,148.77,1
128962,20250217,30049,1,137.83,1
128963,20230807,2745,1,339.01,1
128964,20240412,9418,1,98.86,1
128965,20250830,4739,1,425.97,0
128966,20231205,6186,2,115.5,1
128967,20240313,7542,1,23.55,1
128968,20240930,7080,1,343.42,1
128969,20231029,29144,1,202.03,1
128970,20250718,30245,1,315.38,1
128971,20231223,7510,1,169.32,1
128972,20231101,33534,1,270.24,1
128973,20240730,11824,1,363.49,0
128974,20251020,3527,1,45.35,1
128975,20230730,21704,1,369.79,1
128976,20240302,24578,2,430.69,0
128977,20250416,4141,1,32.68,1
128978,20230216,8352,1,158.07,1
128979,20251108,1339,1,56.86,1
128980,20250221,10125,1,347.26,1
128981,20251204,24825,1,448.22,1
128982,20230918,3749,1,398.05,1
128983,20231005,26062,1,301.03,1
128984,20230503,25549,1,362.16,1
128985,20251109,15484,1,401.11,0
128986,20250223,28562,1,399.67,1
128987,20250616,23978,1,161.24,1
128988,20240127,28710,1,155.85,0
128989,20240319,11284,1,255.29,1
128990,20230826,568,1,311.78,1
128991,20250626,31923,1,17.63,1
128992,20250403,11847,1,226.45,1
128993,20230918,25653,1,208.38,1
128994,20231220,31016,4,278.95,1
128995,20230516,1092,1,74.19,1
128996,20230903,8974,1,327.05,1
128997,20230529,18895,1,71.49,1
128998,20230511,21244,1,434.87,1
128999,20240618,24787,1,27.39,1
129000,20231231,2256,1,428.71,0
129001,20250318,10454,1,308.1,1
129002,20230531,29280,1,315.35,1
129003,20240228,1467,1,337.64,1
129004,20230719,27577,1,440.32,1
129005,20240205,9285,1,281.94,1
129006,20251219,34134,1,340.29,0
129007,20250815,26544,1,180.28,1
129008,20250326,7631,1,132.4,1
129009,20240201,32040,1,49.32,1
129010,20230617,34155,1,334.82,1
129011,20240521,4360,4,135.62,1
129012,20240818,28593,2,60.66,1
129013,20250523,23241,1,151.53,1
129014,20241106,905,2,135.57,0
129015,20250927,171,1,77.82,1
129016,20250505,14211,1,196.76,1
129017,20240819,18818,1,394.17,1
129018,20250907,22625,1,49.23,1
129019,20241202,461,1,389.96,1
129020,20250213,27811,1,304.7,1
129021,20240809,12533,3,20.63,0
129022,20230630,5348,1,303.42,1
129023,20250713,2961,2,308.22,1
129024,20240717,7993,1,310.14,1
129025,20250603,5110,1,331.06,1
129026,20230215,18856,1,63.62,1
129027,20230123,26609,1,224.68,1
129028,20250302,32602,1,427.88,1
129029,20230509,13169,1,21.51,1
129030,20250519,19168,1,32.68,1
129031,20251120,27918,1,228.14,1
129032,20231005,5765,1,172.72,1
129033,20230208,12409,1,305.5,1
129034,20231026,22177,1,99.42,0
129035,20241113,9971,1,405.43,0
129036,20240212,13618,1,56.72,1
129037,20240424,19470,1,185.68,1
129038,20240205,31260,1,381.6,1
129039,20231212,30344,1,352.65,1
129040,20251003,22143,1,395.96,1
129041,20240101,14078,1,78.51,1
129042,20231018,30406,1,348.07,1
129043,20230801,32883,1,393.99,1
129044,20230306,10810,1,32.78,1
129045,20230217,26213,1,444.25,1
129046,20250610,11872,1,114.89,1
129047,20240428,30081,1,39.62,1
129048,20240603,2761,1,322.34,1
129049,20230112,12147,1,347.4,1
129050,20240408,6968,1,363.55,1
129051,20250924,26612,1,334.39,1
129052,20250228,18228,1,173.4,1
129053,20240207,7941,1,432.68,1
129054,20230904,23820,1,152.57,1
129055,20230518,11251,1,311.68,1
129056,20240423,31199,1,340.85,1
129057,20250903,31617,2,215.44,1
129058,20230228,8675,1,265.51,1
129059,20250623,7654,1,279.82,1
129060,20250822,13624,1,330.87,1
129061,20231111,20698,1,101.67,1
129062,20251113,16202,1,415.65,1
129063,20250604,22243,2,379.34,1
129064,20250206,20209,1,330.01,1
129065,20250125,29536,1,351.13,1
129066,20240220,22785,3,156.3,1
129067,20241119,7052,1,437.28,1
129068,20240723,386,3,103.98,1
129069,20240822,25712,1,65.61,1
129070,20250925,5950,1,343.23,1
129071,20231125,24108,1,202.08,1
129072,20240119,25054,1,279.64,1
129073,20230201,26991,1,404.08,1
129074,20241212,3293,2,51.76,1
129075,20251227,19719,1,288.07,1
129076,20251205,5421,1,331.0,1
129077,20230310,14435,1,12.46,1
129078,20240703,28673,1,21.61,1
129079,20251109,6421,1,22.36,1
129080,20240805,8696,1,401.54,1
129081,20250214,19917,1,31.48,1
129082,20230827,34476,1,146.03,1
129083,20251007,10470,1,349.81,1
129084,20241109,18012,1,200.5,1
129085,20250406,11556,1,298.82,1
129086,20230508,22159,4,264.94,1
129087,20250203,31450,1,333.5,1
129088,20240714,11710,1,364.83,1
129089,20230306,2096,1,165.69,1
129090,20230314,5429,1,287.75,1
129091,20230327,17554,1,159.43,1
129092,20230212,23639,1,301.32,0
129093,20251210,7491,1,28.23,0
129094,20240822,2375,1,61.2,1
129095,20250726,14227,1,398.76,1
129096,20230722,22041,1,111.65,1
129097,20240130,32021,1,277.76,1
129098,20231015,20273,1,353.49,1
129099,20230107,29005,1,312.74,1
129100,20241027,950,1,129.66,1
129101,20241120,33616,1,100.41,1
129102,20240808,27489,1,440.74,1
129103,20240625,7023,2,169.23,1
129104,20230929,9114,1,432.12,1
129105,20231002,721,1,231.98,1
129106,20231002,10048,1,185.39,1
129107,20230509,21107,1,208.49,1
129108,20241114,21414,1,310.31,1
129109,20240428,3804,1,380.5,1
129110,20240509,23130,1,294.72,1
129111,20241111,10447,3,240.05,0
129112,20230307,34978,1,227.9,1
129113,20230331,20364,1,20.0,1
129114,20250510,6500,2,413.67,1
129115,20231031,766,1,260.95,0
129116,20240128,25893,1,97.62,1
129117,20230724,1053,1,119.82,1
129118,20240721,13003,1,117.67,0
129119,20250313,33560,1,142.76,1
129120,20240718,25504,1,317.41,1
129121,20240306,2638,1,105.82,1
129122,20251217,19082,1,70.96,1
129123,20250204,24766,1,251.65,1
129124,20231017,3925,1,164.5,1
129125,20250920,961,1,303.67,1
129126,20230426,14572,1,14.01,1
129127,20251201,15836,1,239.01,1
129128,20250406,23628,1,13.55,1
129129,20230124,6297,1,391.03,1
129130,20240211,27719,1,313.32,1
129131,20250108,28706,1,112.06,1
129132,20241012,11742,1,428.42,1
129133,20230611,30032,1,56.9,1
129134,20240331,22267,1,414.82,1
129135,20230328,20914,3,331.38,1
129136,20250513,22601,1,173.63,0
129137,20251026,7903,1,130.59,1
129138,20230228,24196,1,432.77,1
129139,20241221,34505,1,267.84,1
129140,20240417,27123,1,336.52,1
129141,20250824,19324,1,420.43,1
129142,20230407,1413,1,416.87,1
129143,20250814,33097,1,25.5,1
129144,20230324,20049,2,440.07,1
129145,20250721,26531,1,445.82,1
129146,20240802,10769,1,438.06,1
129147,20241129,26454,1,357.08,1
129148,20250802,26123,1,418.52,1
129149,20250605,8820,1,235.51,1
129150,20250831,11560,1,278.45,1
129151,20241103,30743,1,367.18,1
129152,20250825,16368,1,132.43,1
129153,20240201,17124,1,234.23,1
129154,20250518,19979,1,325.11,1
129155,20241225,21735,1,337.68,1
129156,20250402,33824,1,415.41,1
129157,20230129,9148,1,148.65,1
129158,20230429,19114,1,106.44,1
129159,20230408,26341,1,94.64,1
129160,20251204,25019,1,240.74,1
129161,20250516,30755,1,192.64,1
129162,20240923,28357,1,15.51,1
129163,20250514,29694,1,107.71,0
129164,20230625,31487,1,287.79,1
129165,20250418,14011,1,427.25,1
129166,20250911,32515,1,192.7,1
129167,20230722,31846,1,302.29,1
129168,20230205,29364,1,63.23,1
129169,20240610,18458,1,212.53,0
129170,20240210,32531,1,167.24,1
129171,20250413,28380,1,375.66,1
129172,20230211,25166,1,327.51,0
129173,20251030,31041,1,37.04,1
129174,20251020,4445,1,387.52,1
129175,20230307,34852,1,263.89,0
129176,20240923,27967,1,261.53,1
129177,20251211,1106,1,415.69,1
129178,20250824,28032,1,231.64,1
129179,20230203,11839,1,81.77,1
129180,20231117,10239,1,412.81,1
129181,20251120,17008,1,230.41,1
129182,20230529,26529,1,161.08,1
129183,20240122,20976,1,221.79,1
129184,20240415,18575,1,261.82,1
129185,20230922,29855,2,371.85,1
129186,20241222,27588,2,191.12,1
129187,20250429,8953,1,89.22,1
129188,20230206,22623,1,194.56,1
129189,20250521,29329,1,267.88,1
129190,20250805,26017,1,53.38,1
129191,20251217,24674,1,168.42,1
129192,20230310,13438,1,144.41,1
129193,20230519,30494,1,126.55,1
129194,20250101,9521,3,155.24,1
129195,20240302,19355,1,119.99,1
129196,20251101,12092,1,153.78,0
129197,20250112,28016,1,134.17,1
129198,20240607,28089,1,265.24,1
129199,20250425,12086,1,132.89,1
129200,20250621,11394,1,417.59,0
129201,20250805,19795,1,169.52,1
129202,20241218,30667,1,297.2,1
129203,20250413,1007,1,100.64,1
129204,20250516,28948,1,416.66,1
129205,20250606,8480,1,52.53,1
129206,20251104,31753,1,241.42,1
129207,20230606,13896,1,224.01,1
129208,20240831,19037,1,53.66,1
129209,20240911,28286,1,52.86,1
129210,20251001,19962,1,292.79,1
129211,20240320,29079,1,395.44,1
129212,20240526,30188,1,113.32,1
129213,20240401,31051,1,67.98,1
129214,20241008,27629,1,332.48,1
129215,20230421,7407,1,329.81,1
129216,20240824,30950,1,183.61,1
129217,20230409,6102,1,81.98,1
129218,20231222,26245,1,241.55,0
129219,20230728,3383,1,46.67,1
129220,20251025,3084,2,412.96,1
129221,20251009,13752,2,67.43,1
129222,20250630,11067,1,86.55,1
129223,20240504,10882,1,189.5,1
129224,20241105,3273,1,379.67,0
129225,20230918,680,1,82.23,1
129226,20230927,1886,3,61.16,1
129227,20250228,27337,4,135.48,1
129228,20250127,29538,1,425.59,1
129229,20240115,19828,1,66.73,1
129230,20250312,27213,1,419.18,1
129231,20250112,29717,1,90.98,1
129232,20250716,21418,1,215.1,0
129233,20240804,2137,1,261.91,1
129234,20230925,10708,1,241.86,1
129235,20231122,7112,2,191.19,1
129236,20240123,34171,1,419.68,1
129237,20240730,13801,1,156.42,1
129238,20240114,22506,1,17.57,1
129239,20240731,19175,1,346.9,1
129240,20250825,12565,1,205.57,1
129241,20231216,4412,1,328.62,1
129242,20231201,26986,1,212.62,1
129243,20230929,24651,1,354.85,1
129244,20241211,18090,1,89.55,0
129245,20241126,27618,1,176.91,1
129246,20230918,10633,1,173.53,1
129247,20251224,9435,1,306.0,1
129248,20230118,28458,1,435.65,1
129249,20250926,15734,1,67.97,1
129250,20251114,27093,1,256.69,1
129251,20230723,5487,1,106.96,1
129252,20230320,8428,1,318.32,1
129253,20240715,9869,2,397.93,1
129254,20250520,31998,1,90.44,1
129255,20250523,4037,1,319.57,1
129256,20250914,21815,1,112.17,1
129257,20250104,23001,1,294.74,1
129258,20240813,30889,1,442.09,1
129259,20240130,29771,1,363.88,1
129260,20231203,20536,1,104.36,1
129261,20250906,78,4,366.59,1
129262,20250405,9949,1,81.17,1
129263,20230118,32034,1,251.93,1
129264,20230301,6120,1,206.01,1
129265,20251020,2821,4,43.31,1
129266,20251215,19062,1,36.28,1
129267,20251203,29990,2,70.04,1
129268,20250528,9292,3,283.82,1
129269,20251124,34562,1,124.67,1
129270,20240418,18415,1,209.12,1
