ShipmentKey,DateKey,VehicleKey,DriverKey,TotalWeightKg,FreightCost
13651,20240528,37,92,2956.89,1109.83
13652,20250613,97,34,19542.35,502.98
13653,20231227,90,58,7558.25,796.35
13654,20231001,64,71,14676.46,505.07
13655,20230626,39,115,19207.63,230.15
13656,20240610,8,13,12072.58,659.65
13657,20250701,62,4,19528.55,617.12
13658,20231006,82,11,3995.54,1345.29
13659,20241206,39,50,1612.1,1018.71
13660,20230305,14,21,13068.36,1187.29
13661,20231017,52,60,2533.74,1043.89
13662,20230118,82,21,10356.56,486.55
13663,20230305,57,43,15654.63,1241.12
13664,20231126,21,45,16601.49,1055.71
13665,20250201,23,42,11484.94,242.43
13666,20251106,4,26,9569.49,732.47
13667,20240318,74,31,2289.88,146.41
13668,20230521,43,49,13759.45,599.0
13669,20240319,11,68,15037.55,972.31
13670,20240510,84,3,8109.68,827.47
13671,20240301,19,39,10993.35,764.51
13672,20240325,65,48,5445.95,383.74
13673,20231217,95,21,8066.32,252.69
13674,20240821,2,102,12090.83,669.2
13675,20241211,49,18,15293.6,697.57
13676,20250519,69,97,1665.4,1120.34
13677,20240128,34,115,10128.71,270.16
13678,20250421,4,106,1888.46,577.15
13679,20240205,91,35,18069.91,589.94
13680,20230219,39,32,12996.82,689.19
13681,20250113,49,55,9860.2,277.38
13682,20250624,3,11,1316.64,1030.39
13683,20251101,26,103,10799.4,633.91
13684,20250917,41,58,12767.76,859.08
13685,20251104,65,95,8709.26,225.58
13686,20230128,16,94,6155.08,1071.47
13687,20240123,58,38,19186.78,1010.93
13688,20250412,35,46,4530.69,703.9
13689,20230907,83,20,19419.45,750.48
13690,20230408,16,104,748.94,488.39
13691,20251128,33,26,10634.68,516.83
13692,20251127,31,11,7303.4,1418.74
13693,20230628,22,66,5921.86,115.86
13694,20250610,61,103,7377.76,872.47
13695,20250119,84,81,12507.32,533.72
13696,20240328,64,88,8526.8,594.66
13697,20230407,70,94,3993.76,838.55
13698,20231105,35,37,12708.1,653.24
13699,20230919,39,6,19004.36,308.64
13700,20231020,3,54,19598.47,413.62
13701,20230906,96,113,16518.88,145.62
13702,20230902,13,87,4015.58,628.93
13703,20230908,14,47,4420.81,1353.08
13704,20230503,41,99,712.26,787.52
13705,20231121,8,114,16122.86,866.37
13706,20250912,19,47,3808.62,722.28
13707,20240515,14,119,19060.37,1342.36
13708,20241117,75,26,9305.94,701.51
13709,20251225,50,25,1393.26,1155.66
13710,20250415,99,36,13043.66,1151.84
13711,20230228,61,119,2653.28,797.41
13712,20241231,36,21,13310.0,1016.63
13713,20230923,67,106,13801.2,710.79
13714,20230824,89,58,1473.91,1149.15
13715,20250616,77,43,17618.03,1306.59
13716,20230806,80,23,8038.52,1346.15
13717,20250901,92,65,6782.11,238.31
13718,20240811,45,59,13293.91,567.17
13719,20250705,91,61,18747.59,512.86
13720,20250706,74,74,19421.6,1284.36
13721,20231219,82,89,16717.19,997.55
13722,20230401,72,86,15500.61,659.49
13723,20241202,7,111,11121.63,597.97
13724,20230314,22,72,11020.4,117.92
13725,20241115,9,105,12407.58,1341.41
13726,20241222,60,64,19672.74,1215.2
13727,20250815,42,33,1157.32,734.79
13728,20251121,59,117,9690.4,157.59
13729,20241009,40,76,4620.44,1349.38
13730,20250129,29,48,12333.59,508.09
13731,20250520,55,39,11887.41,601.99
13732,20230523,64,12,18739.34,1348.52
13733,20250806,42,76,7277.68,893.13
13734,20230213,29,11,15661.74,761.42
13735,20230201,92,48,14635.27,727.82
13736,20230128,21,8,9071.03,848.93
13737,20251016,97,51,10776.96,284.21
13738,20240227,63,8,9500.16,472.94
13739,20240505,63,101,18736.32,127.48
13740,20230609,90,113,2687.55,1386.58
13741,20250424,38,80,12038.02,1352.08
13742,20230118,79,100,7980.58,968.68
13743,20241102,66,82,2353.36,664.4
13744,20230820,12,108,5260.89,922.1
13745,20240228,33,85,12464.84,712.97
13746,20250622,79,68,15095.63,1309.84
13747,20250124,1,114,10473.37,905.12
13748,20250416,97,71,10401.41,1191.44
13749,20250612,68,98,13066.27,298.24
13750,20230827,28,98,3399.61,1396.8
13751,20230529,62,109,3993.58,259.62
13752,20240914,78,36,19205.43,1152.85
13753,20230117,59,101,19271.85,704.67
13754,20250702,49,30,15633.46,1041.13
13755,20230814,45,90,15914.91,1341.64
13756,20241013,76,12,2316.27,796.02
13757,20230917,6,75,7727.88,1408.89
13758,20241104,20,29,9360.02,435.05
13759,20230623,85,3,3294.23,1339.46
13760,20230724,16,62,975.02,681.92
13761,20240219,12,11,4817.76,780.73
13762,20250302,52,73,19347.3,703.03
13763,20251224,20,90,18571.25,350.88
13764,20240601,58,118,5043.99,1061.36
13765,20251226,45,59,18828.42,852.82
13766,20250905,97,72,7138.13,1231.01
13767,20251006,2,85,15262.23,1382.96
13768,20240812,34,72,7863.03,453.83
13769,20230308,26,42,1426.54,1109.92
13770,20241114,33,6,19325.73,478.51
13771,20230304,42,55,5790.2,1079.77
13772,20250324,94,82,1540.33,559.67
13773,20240207,65,6,19872.47,1253.57
13774,20230711,8,21,12989.34,1222.37
13775,20230312,65,44,9190.13,380.64
13776,20250527,10,112,16581.28,1394.39
13777,20250110,32,120,14531.79,708.14
13778,20250803,51,117,8831.29,757.81
13779,20251222,57,48,3391.23,466.33
13780,20230902,40,87,13427.24,589.15
13781,20240602,66,36,17817.25,769.54
13782,20240128,31,82,10560.92,325.37
13783,20250210,63,91,11400.01,909.21
13784,20250629,68,45,16985.69,890.89
13785,20230703,56,3,18928.78,816.31
13786,20230904,12,59,11073.88,524.16
13787,20231120,31,12,1386.01,171.8
13788,20230609,23,84,3471.33,1284.68
13789,20241206,33,19,19017.19,734.76
13790,20240913,8,23,16742.97,1092.56
13791,20250713,62,5,12876.79,207.17
13792,20230307,80,51,9643.5,307.58
13793,20250718,15,19,8511.69,1179.96
13794,20230911,41,12,1360.23,1040.89
13795,20231010,52,92,17445.1,1083.35
13796,20251219,26,57,7786.9,134.62
13797,20230428,78,37,10619.03,634.5
13798,20240227,12,34,10992.16,538.8
13799,20240709,27,80,16853.74,1220.12
13800,20230205,95,63,4342.65,647.19
13801,20240614,68,117,9762.75,110.08
13802,20230401,30,4,19142.48,669.21
13803,20230408,4,54,14343.26,497.47
13804,20240614,54,111,8277.55,1170.2
13805,20240621,95,106,12827.6,1049.08
13806,20251117,34,54,11966.63,1078.06
13807,20230321,68,6,11130.54,1298.33
13808,20240716,84,7,10924.39,1438.47
13809,20240905,56,34,14503.99,1474.44
13810,20230625,18,68,17697.78,1474.17
13811,20240605,47,15,8514.34,1324.06
13812,20240227,72,13,19515.82,927.37
13813,20240729,60,73,8357.55,447.8
13814,20240614,59,37,13698.08,115.35
13815,20231128,2,81,5769.83,593.31
13816,20241014,73,38,15077.35,1253.66
13817,20250109,16,78,8072.03,1087.73
13818,20240525,86,101,7951.23,296.76
13819,20230211,58,31,4432.08,100.99
13820,20250603,12,66,1861.57,468.11
13821,20230322,5,110,7307.41,1177.11
13822,20240206,39,83,12196.72,1031.72
13823,20230417,15,83,1395.46,1021.77
13824,20240520,72,60,4217.54,1075.84
13825,20241220,88,119,5278.59,480.03
13826,20230914,19,13,4156.16,927.72
13827,20250811,82,21,2508.9,1471.12
13828,20250721,85,95,4063.57,492.08
13829,20251207,49,44,18743.2,1312.12
13830,20250615,39,28,15772.81,1368.41
13831,20230119,78,57,18463.58,656.67
13832,20251205,15,1,17854.93,204.44
13833,20240326,55,99,8306.85,1490.25
13834,20250616,67,10,7700.87,231.82
13835,20251215,56,8,15659.09,1258.71
13836,20250110,45,77,18072.26,586.35
13837,20230323,75,63,15150.11,953.32
13838,20250106,57,83,11838.08,521.01
13839,20230320,67,67,11363.23,624.84
13840,20231010,94,120,9540.31,496.87
13841,20250923,6,67,9365.66,387.42
13842,20230609,70,27,1601.31,606.92
13843,20250606,31,18,4700.67,1311.61
13844,20240412,22,35,3303.71,214.21
13845,20250502,85,44,9651.79,115.61
13846,20240406,38,98,6134.56,430.39
13847,20250503,58,94,7877.21,1285.53
13848,20230427,70,8,19443.92,1402.4
13849,20231230,29,85,15405.46,1238.01
13850,20240410,56,46,3222.38,152.95
13851,20230703,11,83,16276.53,373.59
13852,20241021,48,43,9123.17,561.39
13853,20230316,86,112,17160.8,1056.87
13854,20250405,60,46,15314.58,558.2
13855,20240517,51,40,10613.13,792.2
13856,20250305,39,94,14533.28,157.08
13857,20240809,6,56,18774.74,151.72
13858,20241017,30,27,10998.22,1124.96
13859,20241130,89,20,3406.1,247.11
13860,20240926,100,78,11581.43,485.87
13861,20250423,1,57,1415.08,106.67
13862,20250414,86,12,9348.67,868.36
13863,20250202,9,113,4849.78,860.71
13864,20231224,45,23,13087.21,724.82
13865,20241122,8,12,8286.62,1201.58
13866,20240913,34,117,10536.11,637.32
13867,20240426,80,108,17888.99,447.25
13868,20250906,83,44,9458.72,568.52
13869,20250904,8,39,19947.99,1067.04
13870,20231017,12,42,3162.05,1426.57
13871,20250121,43,94,17217.8,1086.67
13872,20230123,56,48,7586.08,1488.29
13873,20250316,31,91,16008.85,949.13
13874,20230621,42,88,10225.83,1426.07
13875,20250414,33,67,10700.75,298.28
13876,20231114,19,94,10892.67,433.2
13877,20250626,91,35,5212.31,1024.99
13878,20250308,88,97,1540.76,784.62
13879,20250917,92,37,13239.8,608.99
13880,20250504,55,40,1000.62,596.97
13881,20241111,4,113,14666.48,521.76
13882,20250704,12,16,6811.63,1235.33
13883,20251026,87,48,8222.98,596.72
13884,20250422,84,18,15181.23,207.72
13885,20240427,28,18,3442.53,311.61
13886,20230512,58,14,13165.85,791.81
13887,20250510,48,96,11666.79,278.61
13888,20231021,1,76,8631.73,1265.47
13889,20241002,75,42,12699.26,1380.74
13890,20250926,44,2,7523.14,192.53
13891,20240127,63,53,5656.5,1319.95
13892,20230906,95,90,2242.5,1060.98
13893,20241203,38,87,12016.84,555.63
13894,20231014,9,60,19222.47,453.26
13895,20231004,6,35,16210.51,667.77
13896,20240122,70,64,2335.22,939.45
13897,20240325,52,33,4779.18,436.78
13898,20231018,67,41,13162.94,1332.3
13899,20240318,96,63,539.94,138.88
13900,20241017,99,89,11480.51,198.48
13901,20251204,16,4,19492.68,768.01
13902,20250406,2,21,7366.38,579.86
13903,20240420,36,112,17923.84,535.94
13904,20230910,71,4,2602.45,739.11
13905,20231016,35,95,1406.32,902.85
13906,20250926,30,56,7273.08,307.62
13907,20230121,45,113,11786.53,1288.68
13908,20231112,46,79,16774.11,581.17
13909,20240717,93,4,4114.76,789.07
13910,20230503,65,4,5600.23,893.4
13911,20250523,1,108,9837.1,1007.4
13912,20250817,57,3,7244.47,257.89
13913,20230802,71,116,584.23,1282.32
13914,20250418,67,55,6946.2,189.87
13915,20241008,100,69,5585.02,406.55
13916,20250825,31,83,10349.46,237.76
13917,20241230,25,102,2762.92,1168.41
13918,20240822,47,32,13858.77,1098.76
13919,20250302,56,58,6234.09,518.45
13920,20230209,88,73,4982.86,1194.79
13921,20250121,1,67,6439.56,1372.68
13922,20250731,95,34,9457.24,358.31
13923,20241009,37,63,17808.41,614.43
13924,20230701,75,89,13904.22,840.81
13925,20230922,67,117,3958.86,526.77
13926,20250209,12,10,13616.78,1030.57
13927,20250512,20,32,3486.15,1267.24
13928,20240307,30,5,6713.21,1122.95
13929,20240523,74,29,9531.25,1421.25
13930,20240322,64,7,12905.06,642.88
13931,20240611,79,15,9666.55,355.25
13932,20250524,85,2,11878.95,1317.91
13933,20241030,64,10,13813.81,1483.32
13934,20250426,18,11,19253.45,726.11
13935,20230311,32,53,18163.19,367.19
13936,20250326,19,56,10377.69,503.16
13937,20251104,94,40,14984.49,717.8
13938,20251219,33,58,9055.34,296.83
13939,20240321,62,119,19337.76,647.54
13940,20251022,22,85,2015.07,1075.2
13941,20230119,29,76,4501.29,827.93
13942,20240714,88,68,5541.5,1197.93
13943,20240416,4,92,5997.99,248.28
13944,20230128,50,93,5855.86,1274.56
13945,20240713,76,77,12289.8,567.52
13946,20240830,100,114,17928.4,594.89
13947,20240402,4,82,1812.06,929.79
13948,20250802,5,27,16724.95,1108.64
13949,20250910,83,3,6353.68,316.52
13950,20250517,39,99,11991.56,128.35
13951,20251012,57,39,13345.67,487.5
13952,20230129,31,22,11457.08,560.3
13953,20241030,7,81,2338.98,313.33
13954,20250405,12,92,9936.4,1173.91
13955,20250326,10,61,1724.48,1018.08
13956,20231006,29,38,550.28,384.7
13957,20231010,85,16,4433.3,317.16
13958,20250929,13,69,6300.4,781.02
13959,20231101,87,86,13887.2,1297.27
13960,20241124,70,120,7994.02,626.06
13961,20230419,31,17,10042.51,981.62
13962,20231120,9,61,12168.47,412.59
13963,20240402,51,75,1166.11,1367.19
13964,20240426,88,86,7283.8,1241.56
13965,20250710,16,44,8823.58,1264.94
13966,20240603,59,44,5602.61,115.1
13967,20251212,58,100,7829.09,784.68
13968,20240126,11,41,10117.27,136.87
13969,20250209,36,110,11973.96,1287.5
13970,20250701,1,108,6165.25,340.8
13971,20230327,21,106,14109.38,1114.28
13972,20240711,44,104,17279.31,447.33
13973,20250507,100,55,3099.94,1268.46
13974,20241027,37,3,6159.15,539.39
13975,20250422,6,91,7251.51,157.34
13976,20231022,14,109,2553.75,166.22
13977,20230926,93,112,12421.11,1301.33
13978,20241006,1,13,4608.41,1352.52
13979,20240618,8,77,18185.67,1144.39
13980,20230329,44,51,3190.22,1459.91
13981,20250713,83,54,14669.05,1379.85
13982,20230421,87,94,13318.96,1103.93
13983,20240806,75,18,9636.74,117.44
13984,20250207,27,40,10569.92,363.28
13985,20230826,36,97,3612.01,406.11
13986,20231130,42,81,1062.27,491.9
13987,20230416,20,120,18892.17,479.37
13988,20240117,8,105,1198.77,367.23
13989,20241119,46,10,11729.38,780.15
13990,20230918,100,41,16362.87,1445.37
13991,20241016,52,44,600.28,164.54
13992,20250330,26,88,7954.53,337.92
13993,20241209,35,106,6441.81,610.53
13994,20240420,60,93,4564.81,953.37
13995,20250625,3,8,3724.65,288.38
13996,20240708,4,36,7849.9,883.66
13997,20241024,93,56,3308.39,286.71
13998,20240728,62,14,4306.05,385.53
13999,20241003,64,29,11168.5,124.43
14000,20240407,50,7,5173.26,1444.63
14001,20250504,92,89,2005.55,465.49
14002,20240807,19,42,17365.49,956.29
14003,20250731,43,30,8950.78,446.94
14004,20240907,92,120,16685.86,1397.3
14005,20230607,82,92,1509.33,163.28
14006,20230929,14,74,12920.71,791.8
14007,20241031,14,111,16461.06,557.56
14008,20240912,54,47,14079.0,612.02
14009,20240604,29,34,16940.89,241.38
14010,20230228,3,120,2688.45,648.88
14011,20241204,98,62,3841.03,1126.9
14012,20241009,73,16,3605.29,1057.46
14013,20250609,5,120,12874.39,1386.28
14014,20240311,93,74,19947.48,183.1
14015,20230526,5,29,8595.03,1364.45
14016,20250508,45,15,18314.63,731.86
14017,20250904,64,92,17902.69,688.73
14018,20230902,64,51,16332.88,702.73
14019,20231028,43,56,9855.94,1072.73
14020,20240313,43,88,6704.85,727.11
14021,20250517,51,42,1592.2,1468.84
14022,20230410,13,20,9840.1,1052.48
14023,20241225,90,47,17535.58,948.15
14024,20250324,73,64,9880.23,320.53
14025,20240424,68,117,531.75,432.99
14026,20240219,95,93,16010.48,1052.83
14027,20230614,69,2,3015.8,629.72
14028,20250831,7,110,3708.53,1173.55
14029,20230329,92,32,5058.6,700.07
14030,20240726,78,111,4289.06,1320.56
14031,20250324,88,54,14474.8,934.59
14032,20230628,42,42,18843.33,1282.06
14033,20230612,5,30,2783.01,1333.31
14034,20240815,47,9,8105.13,560.82
14035,20251002,48,19,12227.8,650.28
14036,20231028,98,6,9716.34,1113.62
14037,20240109,92,72,7307.91,271.72
14038,20241208,47,98,4859.53,301.78
14039,20230722,8,58,11280.66,1250.35
14040,20230216,21,1,10411.31,118.01
14041,20240407,88,13,19832.78,152.59
14042,20240212,24,6,9542.84,905.83
14043,20240302,13,99,17748.13,1448.12
14044,20250718,15,29,18913.13,1405.83
14045,20231113,89,66,6902.61,717.42
14046,20240225,53,74,6330.97,1218.78
14047,20230920,92,31,18871.28,1075.1
14048,20230615,72,72,11767.34,1225.07
14049,20240303,31,41,4243.1,439.8
14050,20240201,71,39,5485.05,557.23
14051,20250306,51,57,896.56,1187.67
14052,20230417,47,28,6779.84,482.77
14053,20230408,39,31,12610.05,1161.07
14054,20230212,81,13,6578.94,1153.82
14055,20230830,57,71,4956.02,1170.31
14056,20230405,50,51,1645.16,711.12
14057,20230707,57,65,17009.35,369.73
14058,20240120,35,45,13122.65,233.86
14059,20250329,86,113,18217.81,371.65
14060,20230328,7,108,927.53,787.11
14061,20240503,53,53,18477.78,465.46
14062,20230814,10,57,10706.06,1302.19
14063,20231211,92,26,3137.83,1126.61
14064,20240601,39,110,5412.66,1136.9
14065,20251120,58,16,3326.91,514.47
14066,20231023,93,12,4914.13,758.08
14067,20240218,35,118,5622.25,987.78
14068,20230515,59,16,11872.29,722.12
14069,20240608,22,98,5596.33,1212.36
14070,20251005,9,54,10082.93,927.27
14071,20230104,100,91,13020.62,936.49
14072,20230627,8,52,15680.45,180.56
14073,20250115,94,89,17717.25,1212.07
14074,20230916,94,83,3598.14,273.03
14075,20241013,58,71,13061.81,380.69
14076,20251224,95,76,2704.24,265.36
14077,20251106,22,110,5075.34,1269.54
14078,20240627,95,24,11615.75,1338.1
14079,20240310,40,114,18972.94,1468.36
14080,20231017,28,58,12368.87,331.82
14081,20250313,46,39,17579.96,1290.16
14082,20240427,69,69,13599.55,914.5
14083,20230822,81,1,15111.29,1363.22
14084,20240212,52,71,4818.67,509.29
14085,20241124,11,112,9980.74,488.18
14086,20240715,22,90,16185.93,1227.64
14087,20240305,47,88,13380.13,446.8
14088,20240307,89,61,1107.28,201.37
14089,20240511,13,48,13527.94,716.79
14090,20250909,100,62,4245.69,946.68
14091,20250923,45,81,18653.72,1089.2
14092,20250615,75,4,18618.02,297.88
14093,20250406,69,80,16974.28,820.34
14094,20250216,78,100,4308.48,566.61
14095,20230811,22,69,2725.73,728.44
14096,20240412,67,69,17871.0,234.63
14097,20240722,35,52,9911.18,1136.32
14098,20240110,32,107,17606.13,997.59
14099,20240610,38,46,17186.55,843.07
14100,20240216,58,17,17258.81,352.74
14101,20230926,40,105,5011.27,341.95
14102,20240917,88,85,13347.89,381.82
14103,20251008,92,30,18807.86,1202.87
14104,20240325,21,49,7036.88,604.55
14105,20250312,49,51,13357.51,624.95
14106,20250401,97,33,7641.58,597.41
14107,20230912,92,109,5653.33,278.64
14108,20230506,39,87,16380.92,1291.64
14109,20250131,61,58,4188.0,896.52
14110,20250309,100,106,2615.91,1492.79
14111,20240718,10,93,5854.94,824.26
14112,20240331,40,106,9220.16,1064.91
14113,20251226,58,39,16095.95,1233.84
14114,20251225,89,102,5047.96,1243.45
14115,20250630,45,71,18189.9,713.67
14116,20250511,17,37,11222.0,632.58
14117,20240908,68,71,14409.59,306.86
14118,20240204,10,15,5397.28,1177.16
14119,20231014,62,61,16938.12,976.32
14120,20230705,89,93,1109.63,338.7
14121,20231011,32,10,4619.98,795.35
14122,20241011,72,20,15708.99,897.72
14123,20241121,42,109,1764.73,1311.17
14124,20230825,45,9,12064.76,220.45
14125,20251107,76,70,14598.39,326.51
14126,20250325,21,20,11672.0,847.4
14127,20250716,27,64,2476.91,164.08
14128,20240218,30,85,12168.65,636.94
14129,20230109,74,120,12420.02,122.05
14130,20240224,85,7,9961.52,460.51
14131,20230129,1,102,7607.25,325.92
14132,20231214,9,64,5249.46,500.31
14133,20241022,3,48,1996.27,1174.02
14134,20240729,53,98,1186.65,586.23
14135,20240325,42,47,15933.84,1349.75
14136,20240115,19,64,10747.73,487.65
14137,20241129,6,67,3380.5,279.67
14138,20240101,7,45,2340.04,184.05
14139,20240216,43,17,2275.72,1488.9
14140,20250808,80,51,3313.26,234.44
14141,20231222,36,43,1056.2,606.09
14142,20230911,68,66,15418.31,1285.91
14143,20241227,82,106,7652.62,417.44
14144,20241111,96,76,6110.21,190.74
14145,20251205,96,13,9489.57,858.29
14146,20251208,82,102,6559.84,148.93
14147,20250320,39,100,14096.24,1107.42
14148,20240417,43,76,6302.06,940.45
14149,20240220,37,27,12604.74,424.4
14150,20250905,28,90,7798.7,787.77
14151,20240822,50,47,8478.89,109.33
14152,20251023,39,115,15769.41,858.83
14153,20240404,2,40,10613.25,1184.93
14154,20230320,37,69,8407.68,181.66
14155,20250213,66,32,6895.97,415.69
14156,20251230,19,100,13283.73,973.13
14157,20250614,69,45,12720.54,167.19
14158,20230227,44,102,2124.76,1241.48
14159,20240915,13,116,13655.93,554.24
14160,20230217,22,80,9316.05,395.43
14161,20250418,7,74,19492.52,1292.48
14162,20230614,2,37,9634.45,1016.05
14163,20231126,62,15,18895.31,1358.34
14164,20230801,78,75,16175.92,646.91
14165,20240521,89,116,19371.32,1471.76
14166,20250704,90,9,4515.05,1436.99
14167,20250311,5,82,6980.21,897.94
14168,20230617,20,97,11972.93,1118.63
14169,20250921,54,55,2398.51,621.25
14170,20250409,76,9,14372.59,181.26
14171,20250922,63,64,5747.96,561.96
14172,20250913,36,41,3414.16,460.04
14173,20250225,95,15,1649.43,288.22
14174,20240302,81,36,8593.16,779.4
14175,20251012,16,36,2982.14,1407.42
14176,20251030,57,65,10231.14,1337.45
14177,20250211,64,28,8476.41,494.5
14178,20251217,10,33,17481.74,1499.68
14179,20241217,99,65,1922.3,1374.6
14180,20230327,97,54,17264.74,231.44
14181,20230414,99,6,14442.29,439.56
14182,20230523,51,75,13097.28,560.77
14183,20230724,27,48,19517.75,412.82
14184,20241002,7,91,1459.28,297.44
14185,20251127,91,69,10065.3,662.25
14186,20251211,41,74,14720.75,927.24
14187,20230101,76,28,10921.37,1169.8
14188,20230111,97,16,6748.95,1355.95
14189,20250116,13,107,1010.98,624.22
14190,20250813,66,26,13215.87,985.12
14191,20250124,3,50,17377.69,766.15
14192,20240601,11,54,14507.59,1076.19
14193,20251028,5,92,1496.11,1124.73
